Transaction_ID,User_ID,Crypto,Transaction_Type,Amount,Price_Per_Unit,Total_Value,Transaction_Fee,Platform,Status,Wallet_Type,Transaction_Date
853388,81185,Bitcoin,Stake,80.759511,20576.8,1661772.31,75644.99,KuCoin,Completed,Trezor,2024-01-08 09:51:58.222424
404432,70539,Ethereum,Transfer,93.204433,52502.57,4893472.27,197303.51,OKX,Completed,Cold Wallet,2025-01-24 09:51:58.222424
797792,52637,Solana,Withdraw,69.339789,19655.62,1362916.54,16387.03,Huobi,Failed,Cold Wallet,2025-01-22 09:51:58.222424
549407,74301,BNB,Transfer,73.040052,26021.52,1900613.17,65209.27,FTX,Completed,Cold Wallet,2023-07-29 09:51:58.222424
982146,63631,Cardano,Stake,46.954159,43287.31,2032519.24,21142.74,OKX,Failed,Hot Wallet,2023-07-13 09:51:58.222424
793406,88975,Cardano,Sell,15.252326,21350.53,325645.24,12615.85,KuCoin,Failed,Exchange Wallet,2023-06-16 09:51:58.222424
743864,93605,XRP,Transfer,10.563919,46117.95,487186.29,6175.26,Huobi,Failed,Hot Wallet,2023-12-25 09:51:58.222424
761326,46143,Avalanche,Stake,87.161041,18692.13,1629225.51,37713.64,Kraken,Completed,Trezor,2023-12-20 09:51:58.222424
753447,96588,Avalanche,Buy,83.314268,55658.74,4637167.18,26196.16,Binance,Failed,Ledger,2024-10-01 09:51:58.222424
430995,10655,XRP,Sell,2.568431,9602.69,24663.85,988.38,OKX,Failed,Cold Wallet,2025-02-11 09:51:58.222424
372782,26106,Solana,Transfer,92.829606,34770.79,3227758.74,15594.53,KuCoin,Completed,Hot Wallet,2024-03-28 09:51:58.222424
358569,91026,Avalanche,Withdraw,62.189821,31769.74,1975754.44,19536.79,FTX,Pending,Ledger,2023-05-30 09:51:58.222424
915975,54023,Bitcoin,Buy,73.897508,35084.13,2592629.78,96517.77,Binance,Completed,Exchange Wallet,2025-02-02 09:51:58.222424
844966,47768,BNB,Transfer,99.695399,44488.87,4435335.65,202474.6,Huobi,Completed,Hot Wallet,2024-03-30 09:51:58.222424
332765,11166,Bitcoin,Stake,73.591603,16069.52,1182581.74,28417.1,Huobi,Failed,Exchange Wallet,2023-03-12 09:51:58.222424
529933,62866,Solana,Withdraw,28.481881,20537.68,584951.76,20027.21,Kraken,Failed,Cold Wallet,2023-06-26 09:51:58.222424
141977,38393,Ethereum,Transfer,45.871402,4418.99,202705.27,4703.56,OKX,Pending,Ledger,2024-09-20 09:51:58.222424
771462,21756,Polkadot,Buy,75.412772,1690.61,127493.59,6158.17,OKX,Completed,Exchange Wallet,2023-06-19 09:51:58.222424
639608,95134,Dogecoin,Sell,20.000514,16362.33,327255.01,5209.94,Kraken,Pending,Ledger,2023-11-02 09:51:58.222424
116056,63815,Cardano,Transfer,83.019116,14736.62,1223421.17,11036.54,FTX,Pending,Exchange Wallet,2023-10-12 09:51:58.222424
251263,43415,XRP,Buy,54.484549,2937.36,160040.73,2212.29,OKX,Completed,Exchange Wallet,2023-06-01 09:51:58.222424
230502,73342,BNB,Stake,6.421518,16160.05,103772.05,1240.55,Kraken,Failed,Trezor,2024-11-10 09:51:58.222424
697840,70369,Ethereum,Stake,40.160467,11589.12,465424.47,13746.93,FTX,Pending,Exchange Wallet,2024-09-17 09:51:58.222424
423829,24217,Polkadot,Sell,55.257912,43844.29,2422743.92,71131.76,Coinbase,Completed,Cold Wallet,2023-10-16 09:51:58.222424
865508,87144,XRP,Stake,97.118401,53700.37,5215294.07,69493.15,Coinbase,Completed,Hot Wallet,2023-04-28 09:51:58.222424
406635,78087,Solana,Stake,70.103473,31742.65,2225270.01,29399.81,Binance,Failed,Cold Wallet,2024-02-07 09:51:58.222424
892622,53577,Litecoin,Withdraw,35.735986,37520.15,1340819.56,52804.14,FTX,Failed,Ledger,2024-10-03 09:51:58.222424
535687,89606,Litecoin,Transfer,85.88525,51310.32,4406799.66,168151.84,FTX,Failed,Hot Wallet,2024-07-03 09:51:58.222424
736677,88883,BNB,Transfer,10.29444,15081.91,155259.82,2300.43,KuCoin,Completed,Ledger,2025-02-15 09:51:58.222424
661269,99762,Bitcoin,Transfer,73.0205,52284.48,3817838.87,45318.97,Kraken,Completed,Ledger,2024-08-20 09:51:58.222424
175024,44695,BNB,Buy,15.594946,21879.33,341206.97,15447.25,Huobi,Completed,Trezor,2024-03-03 09:51:58.222424
620450,50146,Polkadot,Stake,4.868474,40400.83,196690.39,6535.49,Binance,Pending,Cold Wallet,2023-10-10 09:51:58.222424
941399,56479,Polkadot,Transfer,70.95398,35183.67,2496421.42,74467.99,KuCoin,Completed,Exchange Wallet,2024-06-07 09:51:58.222424
814984,69764,Bitcoin,Stake,86.173625,1626.99,140203.63,3502.24,Binance,Pending,Exchange Wallet,2024-09-07 09:51:58.222424
592544,17148,BNB,Transfer,87.131318,8449.86,736247.44,15577.01,KuCoin,Pending,Cold Wallet,2024-10-31 09:51:58.222424
362056,75143,XRP,Sell,13.175103,49072.56,646536.03,25939.62,OKX,Completed,Hot Wallet,2023-08-29 09:51:58.222424
635042,43279,Ethereum,Transfer,37.52024,36437.98,1367161.75,25494.16,Huobi,Completed,Cold Wallet,2023-10-02 09:51:58.222424
248481,39391,Bitcoin,Withdraw,94.495316,14894.15,1407427.41,9672.02,FTX,Pending,Ledger,2024-04-21 09:51:58.222424
914110,51544,Dogecoin,Transfer,69.937601,42008.22,2937954.13,62681.92,OKX,Completed,Hot Wallet,2025-02-08 09:51:58.222424
424331,42596,Dogecoin,Withdraw,21.790806,52156.39,1136529.78,6440.41,Coinbase,Completed,Exchange Wallet,2023-03-19 09:51:58.222424
444386,38461,Bitcoin,Stake,68.691726,23159.83,1590888.7,67178.29,Coinbase,Completed,Cold Wallet,2024-12-25 09:51:58.222424
193795,27599,Bitcoin,Stake,94.794112,2177.47,206411.34,9081.12,Kraken,Pending,Ledger,2024-06-05 09:51:58.222424
970821,69177,Solana,Buy,16.839041,6684.6,112562.25,2384.93,OKX,Pending,Cold Wallet,2023-04-07 09:51:58.222424
757275,24147,Ethereum,Stake,10.364458,1517.15,15724.44,451.31,Coinbase,Pending,Exchange Wallet,2023-08-13 09:51:58.222424
976697,44988,Ethereum,Withdraw,88.308863,38985.44,3442759.88,148249.08,Kraken,Pending,Cold Wallet,2023-07-26 09:51:58.222424
105499,28843,Avalanche,Transfer,49.209939,24736.63,1217288.05,55951.25,FTX,Failed,Cold Wallet,2023-10-27 09:51:58.222424
554718,16565,Litecoin,Withdraw,50.498319,53203.45,2686684.79,97090.09,Huobi,Completed,Ledger,2024-02-28 09:51:58.222424
296112,64311,Avalanche,Sell,25.720481,6309.22,162276.17,1876.67,FTX,Completed,Cold Wallet,2023-04-13 09:51:58.222424
868597,59792,Cardano,Buy,84.386883,48990.99,4134196.94,126366.05,Binance,Completed,Hot Wallet,2024-05-11 09:51:58.222424
164804,91531,Cardano,Stake,56.715372,50073.88,2839958.73,115215.74,Huobi,Completed,Trezor,2023-07-09 09:51:58.222424
733126,17932,Litecoin,Sell,83.559513,56684.26,4736509.16,78986.72,KuCoin,Completed,Ledger,2024-01-22 09:51:58.222424
119087,32312,Polkadot,Transfer,49.671962,51398.51,2553064.84,8375.02,Kraken,Pending,Trezor,2024-12-08 09:51:58.222424
224306,63950,Litecoin,Sell,36.770784,50005.08,1838726.0,86101.53,FTX,Pending,Trezor,2024-09-15 09:51:58.222424
764856,21095,Solana,Sell,15.479213,49313.14,763328.6,19459.69,FTX,Pending,Hot Wallet,2023-04-17 09:51:58.222424
482974,11306,Ethereum,Stake,87.133526,40716.8,3547798.35,10177.89,OKX,Failed,Ledger,2025-02-18 09:51:58.222424
219627,30358,Bitcoin,Sell,73.363728,44102.54,3235526.75,28326.11,Huobi,Failed,Hot Wallet,2024-10-30 09:51:58.222424
854570,58845,XRP,Stake,89.361695,2153.42,192433.26,5986.17,KuCoin,Failed,Ledger,2024-03-03 09:51:58.222424
141335,27063,XRP,Transfer,73.383592,13375.15,981516.55,9929.75,FTX,Pending,Trezor,2024-04-20 09:51:58.222424
675482,56534,Bitcoin,Sell,18.407696,23808.54,438260.37,16595.93,FTX,Failed,Hot Wallet,2024-05-16 09:51:58.222424
133878,50578,Avalanche,Sell,45.356227,58332.29,2645732.59,99299.67,Coinbase,Completed,Ledger,2023-07-02 09:51:58.222424
773631,58034,Dogecoin,Transfer,35.869573,56774.7,2036484.25,60203.64,FTX,Pending,Ledger,2024-06-06 09:51:58.222424
287245,60598,Avalanche,Buy,7.550813,2405.05,18160.08,357.91,KuCoin,Failed,Cold Wallet,2023-09-17 09:51:58.222424
283511,89702,Ethereum,Buy,97.715671,45686.51,4464287.98,141215.74,Binance,Pending,Ledger,2025-01-21 09:51:58.222424
332378,26607,Avalanche,Sell,15.203584,54016.85,821249.72,36129.67,Kraken,Completed,Exchange Wallet,2024-08-18 09:51:58.222424
688076,38396,Ethereum,Buy,20.77089,29049.19,603377.53,17343.07,Binance,Completed,Exchange Wallet,2023-09-26 09:51:58.222424
408165,60185,Cardano,Withdraw,98.559456,44069.78,4343493.54,104358.76,Kraken,Failed,Trezor,2023-07-10 09:51:58.222424
944070,38419,Dogecoin,Stake,35.742829,10178.69,363815.18,11167.0,Coinbase,Pending,Hot Wallet,2023-03-02 09:51:58.222424
339143,30690,Polkadot,Buy,39.177439,51868.87,2032089.49,99870.42,Binance,Pending,Cold Wallet,2023-08-14 09:51:58.222424
249935,16605,Ethereum,Transfer,64.16619,1364.91,87581.07,3209.24,FTX,Pending,Hot Wallet,2024-04-21 09:51:58.222424
116877,31696,BNB,Withdraw,31.442304,7305.33,229696.41,8805.73,Kraken,Completed,Exchange Wallet,2024-04-10 09:51:58.222424
868087,10347,Solana,Transfer,33.077828,17777.39,588037.45,3861.91,KuCoin,Failed,Cold Wallet,2024-07-12 09:51:58.222424
792382,54916,Litecoin,Buy,61.638966,9051.44,557921.4,9567.05,Coinbase,Pending,Cold Wallet,2023-11-10 09:51:58.222424
957239,95833,Litecoin,Sell,47.231223,54839.55,2590139.02,42302.93,Binance,Failed,Trezor,2023-11-04 09:51:58.222424
377060,52471,Bitcoin,Stake,13.515759,48442.85,654741.89,28955.51,Kraken,Pending,Hot Wallet,2024-04-29 09:51:58.222424
618282,93578,Dogecoin,Buy,50.754806,15022.86,762482.34,19400.03,FTX,Pending,Cold Wallet,2024-01-05 09:51:58.222424
921586,16058,Solana,Transfer,77.818414,39637.34,3084514.93,117688.45,KuCoin,Pending,Exchange Wallet,2024-12-10 09:51:58.222424
916582,48854,Litecoin,Withdraw,23.917723,44976.45,1075734.27,34290.18,Huobi,Completed,Trezor,2024-07-14 09:51:58.222424
309618,12573,XRP,Stake,36.529992,36465.28,1332076.39,41899.72,Kraken,Completed,Cold Wallet,2024-01-03 09:51:58.222424
884116,75603,Avalanche,Withdraw,51.706459,19121.03,988680.75,8537.67,Kraken,Pending,Trezor,2024-03-13 09:51:58.222424
156119,69742,Bitcoin,Stake,67.687958,14900.17,1008562.08,27223.74,Coinbase,Completed,Hot Wallet,2024-05-26 09:51:58.222424
931789,30374,Cardano,Transfer,12.758946,2519.49,32146.04,937.58,Binance,Failed,Trezor,2024-10-16 09:51:58.222424
571742,13271,Solana,Stake,27.667914,12932.33,357810.59,1823.0,Coinbase,Pending,Hot Wallet,2024-02-10 09:51:58.222424
262561,12618,Bitcoin,Withdraw,86.545842,53237.68,4607499.84,121253.83,Coinbase,Pending,Trezor,2024-08-03 09:51:58.222424
288334,90707,Bitcoin,Transfer,92.872608,36113.65,3353968.86,78485.03,FTX,Completed,Cold Wallet,2024-06-11 09:51:58.222424
875366,60917,Litecoin,Buy,83.921134,25077.76,2104554.06,12921.88,KuCoin,Failed,Exchange Wallet,2023-07-04 09:51:58.222424
730169,61330,Dogecoin,Buy,88.788235,41633.22,3696540.12,181794.96,KuCoin,Completed,Exchange Wallet,2023-03-21 09:51:58.222424
484184,65150,Avalanche,Sell,4.316115,38108.88,164482.31,2785.47,OKX,Completed,Hot Wallet,2024-09-28 09:51:58.222424
639873,46690,XRP,Withdraw,47.957652,22511.51,1079599.16,4872.89,Kraken,Completed,Ledger,2024-07-17 09:51:58.222424
220407,20766,Litecoin,Stake,46.305905,31133.04,1441643.59,24714.7,FTX,Completed,Cold Wallet,2023-05-25 09:51:58.222424
892139,28759,XRP,Withdraw,22.251485,17692.25,393678.84,8568.69,KuCoin,Completed,Cold Wallet,2024-07-11 09:51:58.222424
604312,31901,Solana,Withdraw,50.312169,816.54,41081.9,1350.78,Huobi,Completed,Hot Wallet,2023-05-16 09:51:58.222424
982387,17997,Avalanche,Transfer,52.182468,21856.85,1140544.38,9678.76,Kraken,Pending,Hot Wallet,2023-04-12 09:51:58.222424
836984,41261,BNB,Stake,67.061733,42719.53,2864845.71,48887.17,KuCoin,Failed,Hot Wallet,2023-04-11 09:51:58.222424
142237,48665,Bitcoin,Stake,96.478151,42104.67,4062180.71,117780.5,Huobi,Failed,Trezor,2024-12-30 09:51:58.222424
324909,92609,Polkadot,Buy,86.006489,54698.24,4704403.58,201782.14,Huobi,Completed,Trezor,2023-03-20 09:51:58.222424
308527,44690,XRP,Stake,94.586146,31741.88,3002342.1,35039.64,Huobi,Completed,Cold Wallet,2024-04-22 09:51:58.222424
391207,46743,Dogecoin,Sell,62.344073,53628.07,3343392.31,44374.15,KuCoin,Failed,Exchange Wallet,2023-07-05 09:51:58.222424
140467,47204,Litecoin,Stake,10.30265,9553.35,98424.82,1440.42,Kraken,Failed,Cold Wallet,2023-04-30 09:51:58.222424
566293,55378,Cardano,Transfer,47.072128,3558.88,167524.05,6318.38,Kraken,Failed,Exchange Wallet,2023-05-30 09:51:58.222424
201131,78137,Litecoin,Buy,15.179908,820.95,12461.95,178.57,Kraken,Completed,Hot Wallet,2024-05-16 09:51:58.222424
378484,31608,Litecoin,Transfer,45.33535,39479.76,1789828.74,53987.33,Binance,Failed,Ledger,2024-04-07 09:51:58.222424
312281,75051,Bitcoin,Transfer,84.803167,47609.01,4037394.83,94857.05,OKX,Pending,Trezor,2023-10-12 09:51:58.222424
152417,99382,XRP,Stake,77.859407,52347.13,4075716.5,199313.86,KuCoin,Pending,Trezor,2023-12-26 09:51:58.222424
657986,95857,BNB,Buy,74.111206,13282.28,984365.79,43045.56,Kraken,Failed,Ledger,2024-09-15 09:51:58.222424
896416,77575,BNB,Withdraw,96.301054,21135.5,2035370.93,90837.27,Coinbase,Pending,Cold Wallet,2024-10-06 09:51:58.222424
253188,77093,Cardano,Withdraw,84.684387,56057.42,4747188.25,99789.19,KuCoin,Completed,Exchange Wallet,2023-09-17 09:51:58.222424
523812,14634,XRP,Transfer,94.696227,47071.16,4457461.25,64234.28,Binance,Pending,Trezor,2023-10-04 09:51:58.222424
849081,21299,Dogecoin,Buy,66.918947,19958.74,1335617.86,32019.72,KuCoin,Completed,Trezor,2024-08-29 09:51:58.222424
959082,97221,Solana,Withdraw,77.325922,4571.71,353511.69,245.76,KuCoin,Completed,Exchange Wallet,2024-05-16 09:51:58.222424
714981,47566,Solana,Transfer,93.558589,13515.75,1264514.5,16029.13,FTX,Failed,Cold Wallet,2023-05-08 09:51:58.222424
337900,28303,Avalanche,Withdraw,36.981368,9112.04,336975.7,2336.03,KuCoin,Pending,Trezor,2024-07-25 09:51:58.222424
819732,54647,XRP,Buy,13.18739,48875.06,644534.48,15798.5,Binance,Failed,Exchange Wallet,2024-06-25 09:51:58.222424
376582,22511,Bitcoin,Withdraw,92.615907,52229.99,4837327.9,156494.34,Huobi,Pending,Hot Wallet,2024-01-19 09:51:58.222424
185530,32988,Cardano,Stake,41.590939,30129.98,1253134.16,4402.01,OKX,Completed,Cold Wallet,2024-03-13 09:51:58.222424
464377,57097,Cardano,Transfer,28.384701,53438.22,1516827.9,29383.54,FTX,Completed,Hot Wallet,2024-11-23 09:51:58.222424
721496,93027,Solana,Sell,99.809304,11764.25,1174181.6,41606.48,FTX,Failed,Exchange Wallet,2025-01-31 09:51:58.222424
569545,24824,Dogecoin,Transfer,37.56681,40567.59,1523994.95,58682.47,Coinbase,Completed,Ledger,2024-08-16 09:51:58.222424
879666,62651,Ethereum,Withdraw,70.898929,29210.85,2071017.98,65695.84,Huobi,Pending,Cold Wallet,2024-03-08 09:51:58.222424
290313,31014,Cardano,Sell,4.268656,30320.33,129427.06,5495.04,Coinbase,Completed,Hot Wallet,2023-09-22 09:51:58.222424
903408,17000,Litecoin,Transfer,77.491633,3591.86,278339.1,4208.24,Binance,Completed,Hot Wallet,2024-05-19 09:51:58.222424
636331,88962,Dogecoin,Sell,6.306531,9246.3,58312.08,1188.47,Kraken,Completed,Trezor,2023-12-30 09:51:58.222424
664935,35467,Avalanche,Stake,60.030502,22789.47,1368063.32,42767.47,KuCoin,Completed,Exchange Wallet,2023-03-30 09:51:58.222424
729532,78008,Avalanche,Buy,18.251823,15629.77,285271.8,9471.13,Huobi,Failed,Exchange Wallet,2023-05-26 09:51:58.222424
187051,73140,Polkadot,Buy,72.561578,50338.7,3652655.51,16465.48,Coinbase,Pending,Ledger,2024-01-08 09:51:58.222424
227922,33969,Ethereum,Buy,64.708858,40189.01,2600584.94,118804.46,Coinbase,Completed,Hot Wallet,2023-07-29 09:51:58.222424
940761,63563,Dogecoin,Buy,57.289111,22393.26,1282889.96,39511.71,OKX,Completed,Hot Wallet,2024-01-03 09:51:58.222424
228988,86357,Bitcoin,Withdraw,3.745785,5386.61,20177.08,388.66,KuCoin,Pending,Cold Wallet,2024-04-11 09:51:58.222424
380571,50397,XRP,Transfer,83.703841,19542.95,1635819.98,29082.05,KuCoin,Pending,Trezor,2024-12-12 09:51:58.222424
788901,78895,Bitcoin,Buy,48.933922,40870.8,1999968.54,6612.52,KuCoin,Pending,Trezor,2023-12-03 09:51:58.222424
435488,94788,Ethereum,Stake,82.904796,37670.19,3123039.42,86564.68,KuCoin,Failed,Cold Wallet,2024-05-02 09:51:58.222424
971849,31403,BNB,Buy,96.452119,8132.32,784379.5,15370.22,FTX,Completed,Cold Wallet,2023-11-24 09:51:58.222424
816615,49511,XRP,Stake,43.353464,55922.24,2424422.82,101891.03,Coinbase,Completed,Trezor,2024-09-24 09:51:58.222424
786335,48931,Cardano,Buy,23.882428,25524.98,609598.5,15941.36,FTX,Pending,Ledger,2024-11-29 09:51:58.222424
740017,83502,Litecoin,Stake,73.47593,56589.93,4157997.74,132465.66,Kraken,Failed,Exchange Wallet,2024-02-20 09:51:58.222424
914305,47953,Solana,Stake,87.676605,16254.98,1425181.46,50129.89,KuCoin,Failed,Exchange Wallet,2024-07-28 09:51:58.222424
687130,33490,Avalanche,Withdraw,56.001513,30609.11,1714156.47,18780.65,Binance,Completed,Ledger,2023-10-26 09:51:58.222424
296539,66003,Ethereum,Transfer,85.562485,59822.64,5118573.74,40364.61,Kraken,Pending,Hot Wallet,2023-11-06 09:51:58.222424
618926,28424,Ethereum,Withdraw,59.551774,3078.24,183314.65,1089.18,Huobi,Failed,Ledger,2024-06-09 09:51:58.222424
509626,89304,Dogecoin,Buy,74.534132,3948.92,294329.32,6111.98,OKX,Completed,Trezor,2024-04-24 09:51:58.222424
560330,38100,Polkadot,Sell,55.664139,7385.61,411113.62,3875.33,KuCoin,Completed,Trezor,2024-06-03 09:51:58.222424
302974,63873,XRP,Sell,18.558773,15561.9,288809.77,5255.36,Kraken,Failed,Ledger,2023-07-12 09:51:58.222424
837216,24105,Solana,Withdraw,90.171605,28194.76,2542366.76,79544.76,Coinbase,Completed,Trezor,2024-04-30 09:51:58.222424
718991,12095,Dogecoin,Transfer,42.744664,7157.46,305943.22,7235.55,FTX,Failed,Ledger,2023-08-10 09:51:58.222424
768627,86368,Cardano,Transfer,81.04889,19833.86,1607512.34,45619.36,OKX,Pending,Hot Wallet,2023-10-17 09:51:58.222424
710530,95426,Polkadot,Withdraw,32.484446,6425.76,208737.25,5987.22,Coinbase,Failed,Ledger,2024-06-07 09:51:58.222424
532464,40100,BNB,Transfer,94.05853,13499.49,1269742.19,31031.73,Kraken,Failed,Exchange Wallet,2023-04-01 09:51:58.222424
815309,56076,XRP,Stake,9.632643,23834.37,229587.98,10524.16,OKX,Completed,Exchange Wallet,2024-02-14 09:51:58.222424
428719,66011,BNB,Transfer,3.838942,47430.4,182082.55,5288.83,Coinbase,Completed,Exchange Wallet,2024-02-15 09:51:58.222424
630245,76492,Ethereum,Transfer,70.941869,35809.46,2540390.02,45304.34,OKX,Failed,Trezor,2024-08-19 09:51:58.222424
229161,60313,Bitcoin,Buy,5.044383,49360.96,248995.59,5492.32,Binance,Completed,Trezor,2024-10-13 09:51:58.222424
218895,32567,Bitcoin,Buy,3.949692,13165.35,51999.08,1940.23,FTX,Completed,Cold Wallet,2023-07-27 09:51:58.222424
367378,67464,Ethereum,Sell,24.385709,57558.62,1403607.76,26367.0,Coinbase,Pending,Ledger,2024-07-05 09:51:58.222424
739188,22528,Litecoin,Stake,60.336183,57253.39,3454451.02,24092.64,FTX,Pending,Exchange Wallet,2023-11-20 09:51:58.222424
595680,14132,Polkadot,Transfer,28.921408,17937.43,518775.73,14488.82,Kraken,Completed,Ledger,2024-12-13 09:51:58.222424
963701,26218,Bitcoin,Transfer,52.919492,19158.28,1013846.45,41080.53,OKX,Pending,Exchange Wallet,2025-02-08 09:51:58.222424
414262,13192,Bitcoin,Withdraw,85.118107,12098.81,1029827.8,10504.34,KuCoin,Failed,Ledger,2023-07-12 09:51:58.222424
218159,29266,Bitcoin,Stake,16.025722,17254.27,276512.13,11896.12,FTX,Completed,Trezor,2024-05-10 09:51:58.222424
777140,44632,Polkadot,Stake,42.61994,19076.6,813043.55,13978.55,Binance,Failed,Hot Wallet,2023-06-10 09:51:58.222424
947588,30061,Dogecoin,Transfer,23.577476,11834.28,279022.45,13003.44,Kraken,Completed,Hot Wallet,2024-03-03 09:51:58.222424
984527,18116,Cardano,Transfer,4.369793,19929.1,87086.04,1687.42,KuCoin,Failed,Hot Wallet,2023-05-14 09:51:58.222424
995287,92546,Cardano,Buy,96.328865,17039.15,1641361.98,75641.02,Binance,Failed,Cold Wallet,2023-12-25 09:51:58.222424
988145,13833,XRP,Withdraw,98.907134,50017.71,4947108.35,180515.07,Kraken,Failed,Trezor,2024-04-15 09:51:58.222424
695051,42085,XRP,Buy,67.075619,31605.48,2119957.13,100839.67,Coinbase,Pending,Ledger,2025-02-19 09:51:58.222424
947781,34981,Avalanche,Stake,55.510607,41746.38,2317366.89,14231.2,FTX,Pending,Ledger,2025-02-16 09:51:58.222424
515062,25192,Ethereum,Transfer,99.28852,19339.89,1920229.06,34804.4,KuCoin,Failed,Cold Wallet,2024-08-23 09:51:58.222424
722534,27165,Avalanche,Buy,81.158067,29134.0,2364459.12,86700.82,Huobi,Completed,Cold Wallet,2023-08-21 09:51:58.222424
256375,21471,Bitcoin,Stake,45.969478,44845.93,2061543.99,19677.35,Coinbase,Completed,Ledger,2024-05-03 09:51:58.222424
947905,45243,Litecoin,Sell,21.048404,15367.77,323467.03,14518.57,Coinbase,Failed,Cold Wallet,2024-03-24 09:51:58.222424
108212,75932,BNB,Buy,54.112708,37148.71,2010217.3,65628.49,Huobi,Failed,Hot Wallet,2023-05-09 09:51:58.222424
579093,37344,Ethereum,Stake,60.637806,410.08,24866.35,766.46,Kraken,Completed,Ledger,2024-04-02 09:51:58.222424
698128,96418,Ethereum,Sell,94.90439,12511.5,1187396.28,28945.88,Binance,Pending,Hot Wallet,2023-11-03 09:51:58.222424
761781,65651,Bitcoin,Stake,62.694165,53052.28,3326068.4,3659.5,FTX,Completed,Hot Wallet,2024-07-06 09:51:58.222424
765693,44043,Avalanche,Transfer,5.598736,36946.45,206853.42,2828.09,FTX,Pending,Hot Wallet,2023-09-22 09:51:58.222424
481710,29264,Ethereum,Stake,65.190517,917.2,59792.74,2196.39,FTX,Completed,Ledger,2024-09-20 09:51:58.222424
747276,47058,Litecoin,Transfer,48.207653,9772.24,471096.75,11832.05,OKX,Completed,Exchange Wallet,2023-08-08 09:51:58.222424
586447,11140,Dogecoin,Withdraw,21.389724,3354.28,71747.12,1328.43,Huobi,Failed,Ledger,2024-10-29 09:51:58.222424
780995,94202,XRP,Stake,19.74876,50974.64,1006685.93,20297.09,Kraken,Completed,Exchange Wallet,2023-03-11 09:51:58.222424
237313,88895,Litecoin,Withdraw,95.820184,30081.18,2882384.2,119035.26,Binance,Completed,Trezor,2023-05-12 09:51:58.222424
414438,50394,Avalanche,Sell,93.382151,27952.76,2610288.86,125281.22,FTX,Completed,Ledger,2023-10-10 09:51:58.222424
447206,36191,BNB,Withdraw,41.153597,28166.05,1159134.27,53273.13,Coinbase,Pending,Ledger,2023-09-17 09:51:58.222424
452564,65072,Cardano,Withdraw,4.541447,38399.3,174388.39,1138.4,KuCoin,Failed,Hot Wallet,2023-06-22 09:51:58.222424
403749,33108,Ethereum,Buy,99.412817,29061.76,2889111.43,34375.63,KuCoin,Failed,Hot Wallet,2023-08-06 09:51:58.222424
673674,45527,BNB,Stake,52.522793,49954.03,2623725.18,130241.35,Coinbase,Failed,Hot Wallet,2024-01-21 09:51:58.222424
609989,78883,Bitcoin,Stake,46.269402,38318.96,1772995.36,52907.36,Binance,Failed,Hot Wallet,2024-03-02 09:51:58.222424
776943,32054,Solana,Stake,44.017569,21425.52,943099.3,46534.8,Kraken,Pending,Cold Wallet,2023-11-23 09:51:58.222424
112358,71943,Avalanche,Buy,99.19403,24160.53,2396580.34,23161.32,KuCoin,Failed,Cold Wallet,2024-09-09 09:51:58.222424
463552,82859,Dogecoin,Buy,53.04599,18472.99,979918.04,42658.15,FTX,Failed,Cold Wallet,2023-12-11 09:51:58.222424
673324,20097,XRP,Buy,32.510515,15981.98,519582.4,14476.27,FTX,Pending,Cold Wallet,2023-07-27 09:51:58.222424
448106,91754,Avalanche,Stake,26.804677,40602.99,1088350.03,31042.84,KuCoin,Completed,Hot Wallet,2023-07-20 09:51:58.222424
891641,87918,Litecoin,Sell,96.105066,49380.33,4745699.87,182350.3,FTX,Pending,Cold Wallet,2024-04-24 09:51:58.222424
353659,28287,Ethereum,Sell,94.200961,457.3,43078.1,1279.29,Huobi,Pending,Ledger,2024-02-13 09:51:58.222424
780765,29107,Ethereum,Transfer,73.868201,56384.78,4165042.26,37682.99,Coinbase,Failed,Ledger,2023-06-06 09:51:58.222424
477246,33733,Bitcoin,Transfer,48.506933,48176.81,2336909.29,33515.54,Kraken,Completed,Hot Wallet,2024-10-30 09:51:58.222424
389864,51573,Ethereum,Sell,94.491787,24120.8,2279217.5,93462.9,KuCoin,Failed,Ledger,2023-10-02 09:51:58.222424
604367,82389,Cardano,Buy,81.773356,24817.48,2029408.63,54575.57,OKX,Pending,Hot Wallet,2023-06-17 09:51:58.222424
464305,66224,Dogecoin,Stake,3.341403,24136.66,80650.31,864.88,FTX,Pending,Exchange Wallet,2023-11-22 09:51:58.222424
245780,99725,Dogecoin,Sell,74.727591,49604.99,3706861.4,103203.09,KuCoin,Pending,Exchange Wallet,2023-10-08 09:51:58.222424
175823,39666,Litecoin,Sell,18.680201,9826.82,183566.97,3049.83,Huobi,Failed,Cold Wallet,2024-10-30 09:51:58.222424
925151,75976,Avalanche,Transfer,26.268187,47937.26,1259224.91,2077.68,Coinbase,Failed,Exchange Wallet,2024-04-28 09:51:58.222424
403417,69120,Ethereum,Withdraw,21.170522,23859.51,505118.28,20786.34,Coinbase,Completed,Trezor,2024-07-10 09:51:58.222424
282809,59055,XRP,Buy,98.15164,17906.53,1757555.29,78707.47,Coinbase,Completed,Hot Wallet,2023-09-12 09:51:58.222424
763591,87387,Bitcoin,Withdraw,50.125318,14864.23,745074.26,31684.61,Coinbase,Completed,Ledger,2024-08-05 09:51:58.222424
